player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,pfr_game_id,game_type,pfr_player_id,position,team,opponent,offensive_snaps,offensive_snap_pct,defensive_snaps,defensive_snap_pct,special_teams_snaps,special_teams_snap_pct,total_snaps,gsis_id_depth_chart,position_depth_chart,depth_team,fanduel_fantasy_points,avg_fppg,seasons_played,last_season,total_games
00-0032472,T.Madden,Tre Madden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxkbbtamw8l5tpecbssm",SEA,2018,1,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4178967177867889,0.0,0.0,0.0303030312061309,0.0,0.0454545468091964,0.0,0.699999988079071,1.7000000476837158,00-0032472,FB,2018_01_SEA_DEN,201809090den,REG,MaddTr01,FB,SEA,DEN,6.0,11.0,0.0,0.0,22.0,0.65,28.0,00-0032472,FB,1.0,1.2000000000000002,0.0,1,2018,6
00-0032496,M.Farley,Matthias Farley,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz4nj2cu0emfjudr3ofz",TEN,2021,1,REG,ARI,1.0,1.0,6.0,0.0,0.0,0.0,-0.0,0.0,0.0,4.0,2.0,1.0,3.0622718334198,0.0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.2399999946355819,0.2399999946355819,00-0032496,DB,2021_01_ARI_TEN,202109120oti,REG,FarlMa00,FS,TEN,ARI,0.0,0.0,2.0,3.0,19.0,0.7,21.0,00-0032496,FS,2.0,0.24,0.0,2,2022,4
00-0032508,H.Valles,Hakeem Valles,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ieiahqsygsyjbwlvl3cy",DET,2018,1,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.473808228969574,0.0,0.25,0.0384615398943424,0.0496277920901775,0.0924317613244056,0.0,0.5,1.5,00-0032508,TE,2018_01_NYJ_DET,201809100det,REG,VallHa00,TE,DET,NYJ,18.0,26.0,0.0,0.0,0.0,0.0,18.0,00-0032508,TE,3.0,1.0,0.0,1,2018,3
00-0032540,T.Carson,Tra Carson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpbomacc0snqelgvpz58",GB,2019,5,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,14.0,0.0,0.0,0.0,1.0,-2.170825719833374,0.0,4.0,4.0,18.0,0.0,0.0,0.0,4.0,14.0,0.0,-0.1533317565917968,0.0,4.5,0.1290322542190551,0.0176991149783134,0.205937772989273,0.0,3.200000047683716,7.199999809265137,00-0032540,RB,2019_05_GB_DAL,201910060dal,REG,CarsTr01,RB,GB,DAL,24.0,33.0,0.0,0.0,13.0,0.38,37.0,,,,5.2,0.0,1,2019,3
00-0032543,A.Erickson,Alex Erickson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tnd77vbkyo8srrrkaisu",CIN,2018,4,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,8.0,0.0,0.0,0.0,0.0,0.6250853538513184,0.0,1.0,2.0,8.0,0.0,0.0,0.0,10.0,11.0,0.0,-0.3620231747627258,0.0,0.800000011920929,0.0487804859876632,0.0350877195596694,0.0977321341633796,0.0,1.600000023841858,2.5999999046325684,00-0032543,WR,2018_04_CIN_ATL,201809300atl,REG,EricAl01,WR,CIN,ATL,36.0,49.0,0.0,0.0,9.0,0.31,45.0,00-0032543,WR,1.0,2.1,0.0,5,2023,136
00-0032562,C.Wick,Cole Wick,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iht2lfaubsm1jhgvi9tu",SF,2018,5,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1772828102111816,0.0,0.0,0.0185185186564922,0.0038461538497358,0.03047008626163,0.0,0.0,0.0,00-0032562,TE,2018_05_ARI_SF,201810070sfo,REG,WickCo00,TE,SF,ARI,4.0,4.0,0.0,0.0,12.0,0.44,16.0,00-0032562,TE,3.0,0.0,0.0,1,2018,2
00-0032575,M.Skura,Matt Skura,C,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9enr0ycapsfxudjqe43",BAL,2020,9,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,-0.5921327471733093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,00-0032575,C,2020_09_BAL_IND,202011080clt,REG,SkurMa01,C/G,BAL,IND,64.0,100.0,0.0,0.0,4.0,0.17,68.0,00-0032575,C,1.0,-2.0,0.0,1,2020,2
00-0032577,D.Foster,D.J. Foster,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thjquiyzbnepofa1mb94",ARI,2020,9,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,-0.4153468012809753,0.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,3.0,1.0,0.6621657609939575,0.0,1.75,0.0384615398943424,0.0160000007599592,0.0688923075795173,0.0,0.8999999761581421,1.899999976158142,00-0032577,RB,2020_09_MIA_ARI,202011080crd,REG,FostD.01,RB,ARI,MIA,5.0,7.000000000000001,0.0,0.0,1.0,0.04,6.0,,,,1.4,0.0,1,2020,3
00-0032592,S.Neasman,Sharrod Neasman,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yut5typ5hmpbucewbnwd",ATL,2020,1,REG,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,2.0,0.0,1.0,1.0,0.0,-3.105419397354126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,-1.7999999523162842,-1.7999999523162842,00-0032592,S,2020_01_SEA_ATL,202009130atl,REG,NeasSh00,DB,ATL,SEA,0.0,0.0,0.0,0.0,25.0,0.86,25.0,00-0032592,CB,2.0,-1.8,0.0,1,2020,2
00-0032593,B.Wilds,Brandon Wilds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnkbbcmp3qmc3ncxfm7a",JAX,2018,2,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,4.0,0.0,0.0,0.0,0.0,-1.4753690958023071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.4000000059604645,0.4000000059604645,00-0032593,RB,2018_02_NE_JAX,201809160jax,REG,WildBr01,RB,JAX,NE,5.0,7.000000000000001,0.0,0.0,0.0,0.0,5.0,,,,0.4,0.0,1,2018,4
00-0032599,J.Perkins,Joshua Perkins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxy4pbngyjfvrlkytvhk",PHI,2018,2,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,6.0,57.0,0.0,0.0,0.0,55.0,11.0,3.0,1.8966933488845823,0.0,1.0363636016845703,0.1276595741510391,0.1697530895471573,0.3103165328502655,0.0,5.699999809265137,9.699999809265137,00-0032599,TE,2018_02_PHI_TB,201809160tam,REG,PerkJo02,TE,PHI,TB,26.0,33.0,0.0,0.0,16.0,0.57,42.0,00-0032599,TE,3.0,7.7,0.0,2,2019,8
00-0032602,J.McKissic,J.D. McKissic,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi77vkqwrmklt5ic6lc6",SEA,2018,13,REG,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.5455206036567688,0.0,0.0,0.0588235296308994,0.0476190485060215,0.1215686276555061,0.0,0.0,0.0,00-0032602,RB,2018_13_SF_SEA,201812020sea,REG,McKiJ.00,WR,SEA,SF,2.0,3.0,0.0,0.0,17.0,0.57,19.0,,,,0.0,0.0,5,2022,62
00-0032626,G.Allison,Geronimo Allison,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pngohl9rhrwyiaf7ywnz",GB,2018,1,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,8.0,69.0,1.0,0.0,0.0,112.0,11.0,3.0,5.584020137786865,0.0,0.6160714030265808,0.2222222238779068,0.3294117748737335,0.5639215707778931,0.0,12.899999618530272,17.899999618530273,00-0032626,WR,2018_01_CHI_GB,201809090gnb,REG,AlliGe01,WR,GB,CHI,42.0,70.0,0.0,0.0,14.0,0.5,56.0,00-0032626,WR,1.0,15.4,0.0,3,2021,26
00-0032634,D.Grinnage,David Grinnage,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xzwdae27ugz08bfuce7b",JAX,2018,6,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.3612063527107239,0.0,1.75,0.0384615398943424,0.0180995482951402,0.0703619942069053,0.0,0.699999988079071,1.7000000476837158,00-0032634,TE,2018_06_JAX_DAL,201810140dal,REG,GrinDa00,TE,JAX,DAL,9.0,19.0,0.0,0.0,0.0,0.0,9.0,,,,1.2000000000000002,0.0,1,2018,4
00-0032661,B.Braunecker,Ben Braunecker,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rjixl9e7vu8gze8324ne",CHI,2018,6,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,-5.26234769821167,0.0,0.0,0.0333333350718021,0.0396341457962989,0.0777439028024673,0.0,0.0,0.0,00-0032661,TE,2018_06_CHI_MIA,201810140mia,REG,BrauBe00,TE,CHI,MIA,8.0,11.0,0.0,0.0,15.0,0.54,23.0,00-0032661,TE,3.0,0.0,0.0,2,2019,13
00-0032707,A.Jones,Andy Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdjom6h1xosrxbulj0gw",DET,2018,12,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,-2.294935941696167,0.0,1.0,0.0810810774564743,0.0310077518224716,0.1433270424604416,0.0,0.4000000059604645,1.399999976158142,00-0032707,WR,2018_12_CHI_DET,201811220det,REG,JoneAn01,WR,DET,CHI,21.0,32.0,0.0,0.0,8.0,0.33,29.0,,,,0.9,0.0,1,2018,6
00-0032725,S.Anderson,Stephen Anderson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inufsxftnotmpeot1lh2",LAC,2020,13,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0,-0.2998052537441253,0.0,0.5454545617103577,0.0384615398943424,0.0339506156742572,0.0814577415585517,0.0,0.6000000238418579,1.600000023841858,00-0032725,TE,2020_13_NE_LAC,202012060sdg,REG,AndeSt01,TE,LAC,NE,15.0,21.0,0.0,0.0,18.0,0.67,33.0,00-0032725,TE,2.0,1.1,0.0,3,2022,26
00-0032728,Te.Jones,Tevin Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/urta5cwlyagell20pqlo",PIT,2019,11,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,4.0,24.0,0.0,0.0,0.0,74.0,0.0,0.0,-7.032649993896484,0.0,0.3243243098258972,0.0930232554674148,0.1774580329656601,0.2637555003166199,0.0,2.400000095367432,4.400000095367432,00-0032728,WR,2019_11_PIT_CLE,201911140cle,REG,JoneTe02,WR,PIT,CLE,35.0,49.0,0.0,0.0,6.0,0.23,41.0,,,,3.4000000000000004,0.0,1,2019,5
00-0032741,P.Barber,Peyton Barber,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjcjcrdiztmfwjgcfbux",TB,2018,1,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,19.0,69.0,0.0,0.0,0.0,2.0,-3.407118797302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,6.900000095367432,6.900000095367432,00-0032741,RB,2018_01_TB_NO,201809090nor,REG,BarbPe01,RB,TB,NO,48.0,73.0,0.0,0.0,0.0,0.0,48.0,00-0032741,RB,1.0,6.9,0.0,4,2021,62
00-0032745,A.Cross,Alan Cross,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flcn8rvasatcy4cuoe1k",TB,2018,1,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.986971378326416,0.0,,0.0357142873108387,0.0,0.0535714291036129,0.0,0.0,0.0,00-0032745,TE,2018_01_TB_NO,201809090nor,REG,CrosAl00,TE,TB,NO,15.0,23.0,0.0,0.0,18.0,0.55,33.0,00-0032745,TE,3.0,0.0,0.0,1,2018,9
00-0032760,J.Doctson,Josh Doctson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mkq3ycvjnr0ltb0yjczi",WAS,2018,1,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,11.0,0.0,0.0,0.0,13.0,2.0,1.0,-0.4436812400817871,0.0,0.8461538553237915,0.1034482792019844,0.1274509876966476,0.2443881034851074,0.0,1.100000023841858,2.0999999046325684,00-0032760,WR,2018_01_WAS_ARI,201809090crd,REG,DoctJo00,WR,WAS,ARI,70.0,89.0,0.0,0.0,0.0,0.0,70.0,00-0032760,WR,1.0,1.6,0.0,1,2018,16
00-0032765,M.Thomas,Michael Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxldsbuw65hfmkzqhw96",NO,2018,1,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,17.0,180.0,1.0,1.0,1.0,128.0,63.0,7.0,5.066769599914551,0.0,1.40625,0.3863636255264282,0.3753665685653686,0.8423020243644714,0.0,22.0,38.0,00-0032765,WR,2018_01_TB_NO,201809090nor,REG,ThomMi05,WR,NO,TB,61.0,95.0,0.0,0.0,0.0,0.0,61.0,,,,33.0,0.0,5,2023,99
00-0032773,N.Kwiatkoski,Nick Kwiatkoski,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4kxbbep5gxsvsdjjdnf",CHI,2018,17,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,2.0,2.0,00-0032773,ILB,2018_17_CHI_MIN,201812300min,REG,KwiaNi00,LB,CHI,MIN,1.0,1.0,14.0,25.0,19.0,0.86,34.0,00-0032773,ILB,2.0,0.0,0.0,1,2018,2
00-0032778,T.Sharpe,Tajae Sharpe,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8fgfxrl2gmdv8thgw1p",TEN,2018,1,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,17.0,0.0,0.0,0.0,31.0,13.0,1.0,-5.036745071411133,0.0,0.5483871102333069,0.078947365283966,0.1196911185979843,0.2022048383951187,0.0,1.7000000476837158,2.700000047683716,00-0032778,WR,2018_01_TEN_MIA,201809090mia,REG,SharTa00,WR,TEN,MIA,58.0,84.0,0.0,0.0,1.0,0.04,59.0,00-0032778,WR,2.0,2.2,0.0,4,2021,52
00-0032780,J.Howard,Jordan Howard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbvb6bsrmjupmqrrf1n4",CHI,2018,1,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,82.0,0.0,0.0,0.0,3.0,0.8633059859275818,0.0,5.0,5.0,25.0,0.0,0.0,0.0,8.0,17.0,0.0,0.3257727026939392,0.0,3.125,0.1515151560306549,0.0384615398943424,0.2541958093643188,0.0,10.699999809265137,15.699999809265137,00-0032780,RB,2018_01_CHI_GB,201809090gnb,REG,HowaJo00,RB,CHI,GB,50.0,71.0,0.0,0.0,0.0,0.0,50.0,00-0032780,RB,1.0,13.2,0.0,5,2022,48
00-0032782,W.Smallwood,Wendell Smallwood,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r20rhl0c17ql8dtnl5kz",PHI,2018,2,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,28.0,0.0,0.0,0.0,1.0,0.4811375439167022,0.0,1.0,1.0,2.0,0.0,1.0,1.0,-3.0,5.0,0.0,-0.670673131942749,0.0,-0.6666666865348816,0.0212765950709581,-0.0092592593282461,0.0254334118217229,0.0,1.0,2.0,00-0032782,RB,2018_02_PHI_TB,201809160tam,REG,SmalWe00,RB,PHI,TB,24.0,30.0,0.0,0.0,19.0,0.68,43.0,00-0032782,RB,3.0,1.5000000000000004,0.0,3,2021,56
00-0032790,D.Houston-Carson,DeAndre Houston-Carson,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fxpb4ojlixre6s7tn5ru",CHI,2021,9,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0,00-0032790,DB,2021_09_CHI_PIT,202111080pit,REG,HousDe00,FS,CHI,PIT,0.0,0.0,72.0,100.0,11.0,0.31,83.0,00-0032790,FS,2.0,0.0,0.0,1,2021,2
00-0032791,J.Grant,Jakeem Grant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f2ujcvb61rknhjyxcrsu",MIA,2018,1,REG,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,7.0,38.0,0.0,0.0,0.0,112.0,3.0,2.0,1.24642014503479,0.0,0.3392857015132904,0.25,0.3848797380924225,0.6444157958030701,1.0,9.800000190734863,14.800000190734863,00-0032791,WR,2018_01_TEN_MIA,201809090mia,REG,GranJa00,WR,MIA,TEN,25.0,40.0,0.0,0.0,6.0,0.21,31.0,00-0032791,WR,1.0,6.300000000000001,0.0,4,2021,123
00-0032792,N.Sudfeld,Nate Sudfeld,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/it5e3w2ufgfp7sc5wgo2",PHI,2018,16,REG,HOU,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,-0.2787508070468902,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,00-0032792,QB,2018_16_HOU_PHI,201812230phi,REG,SudfNa00,QB,PHI,HOU,1.0,1.0,0.0,0.0,0.0,0.0,1.0,00-0032792,QB,2.0,0.0,0.0,3,2022,8
00-0032793,B.Countess,Blake Countess,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtcvlfetdzz2sdsmqf7v",LA,2018,3,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0,00-0032793,CB,2018_03_LAC_LA,201809230ram,REG,CounBl00,SS,LA,LAC,0.0,0.0,0.0,0.0,19.0,0.76,19.0,00-0032793,SS,2.0,0.0,0.0,1,2018,2
00-0032794,D.Vitale,Dan Vitale,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x9z1hqodjhb8dio4dr1w",GB,2018,16,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,-0.6913949251174927,0.0,0.6666666865348816,0.0377358496189117,0.0078740157186985,0.0621155835688114,0.0,0.2000000029802322,1.2000000476837158,00-0032794,RB,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0032794,FB,3.0,0.7,0.0,2,2019,12
00-0032795,C.Core,Cody Core,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aan5zyvrcyn0wfeh2xdi",CIN,2018,6,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,-2.479709386825561,0.0,0.0,0.0731707289814949,0.1059113293886184,0.1838940232992172,0.0,0.0,0.0,00-0032795,WR,2018_06_PIT_CIN,201810140cin,REG,CoreCo00,WR,CIN,PIT,8.0,13.0,0.0,0.0,18.0,0.67,26.0,00-0032795,WR,3.0,0.0,0.0,2,2019,13
00-0032807,C.Fejedelem,Clayton Fejedelem,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mlxzah8tensxhgwc7z3x",CIN,2018,7,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,-3.3130269050598145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,00-0032807,DB,2018_07_CIN_KC,201810210kan,REG,FejeCl00,SS,CIN,KC,0.0,0.0,0.0,0.0,25.0,0.93,25.0,00-0032807,SS,2.0,-2.0,0.0,4,2022,10
00-0032813,E.Penny,Elijhaa Penny,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiebuu94lu81xzneqrsf",NYG,2018,7,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,2.0,0.0,0.0,0.0,1.0,0.3282174468040466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.2000000029802322,0.2000000029802322,00-0032813,FB,2018_07_NYG_ATL,201810220atl,REG,PennEl00,RB,NYG,ATL,6.0,9.0,0.0,0.0,1.0,0.04,7.0,00-0032813,RB,3.0,0.2,0.0,4,2021,38
00-0032881,T.Lewis,Tommylee Lewis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qvf3ud6rgqusejdd4f5u",NO,2018,12,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,28.0,1.0,0.0,0.0,27.0,1.0,1.0,2.429640293121338,0.0,1.037037014961243,0.0454545468091964,0.0978260859847068,0.1366600841283798,0.0,8.800000190734863,9.800000190734863,00-0032881,WR,2018_12_ATL_NO,201811220nor,REG,LewiTo00,WR,NO,ATL,28.0,49.0,0.0,0.0,0.0,0.0,28.0,,,,9.3,0.0,3,2021,19
00-0032897,D.Watt,Derek Watt,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrhk6npb7u3tmgzt7rwn",LAC,2018,1,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.5794231295585632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.1000000014901161,0.1000000014901161,00-0032897,FB,2018_01_KC_LAC,201809090sdg,REG,WattDe00,FB,LAC,KC,7.0,9.0,0.0,0.0,24.0,0.8,31.0,00-0032897,FB,1.0,0.1,0.0,5,2022,37
