nfl_player_id,nfl_player_name,nfl_display_name,nfl_position,nfl_position_group,sportradar_player_id,sportradar_name,sportradar_display_name,sportradar_first_name,sportradar_last_name,sportradar_position,sportradar_jersey,sportradar_height,sportradar_weight,sportradar_birth_date,sportradar_experience,sportradar_college,sportradar_team_alias,sportradar_status,match_type,match_score
00-0037120,T.Goodson,Tyler Goodson,RB,RB,3fec8370-ca72-11ec-a83a-8732d3d5a7e3,Tyler Goodson,,Tyler,Goodson,RB,31.0,69,197.0,2000-11-10,3,Iowa,IND,ACT,exact_name_position,1.0
00-0037129,J.Blackwell,Josh Blackwell,CB,DB,c218af10-ce17-11ec-bebb-4fec1e38b0e5,Josh Blackwell,,Josh,Blackwell,DB,39.0,71,179.0,1999-04-05,4,Duke,CHI,ACT,fuzzy_name_position,1.0
00-0037132,B.Covey,Britain Covey,WR,WR,75774350-ce18-11ec-bebb-4fec1e38b0e5,Britain Covey,,Britain,Covey,WR,10.0,68,173.0,1997-03-18,4,Utah,LA,ACT,exact_name_position,1.0
00-0037156,I.Charles,Irvin Charles,WR,WR,f8578e10-d3bd-11ec-96a0-c3471a31202c,Irvin Charles,,Irvin,Charles,WR,19.0,76,219.0,1997-04-13,3,Indiana (PA),NYJ,PUP,exact_name_position,1.0
00-0037157,Z.Knight,Zonovan Knight,RB,RB,53df5e30-d3bd-11ec-96a0-c3471a31202c,Zonovan Knight,,Bam,Knight,RB,35.0,71,210.0,2001-04-11,3,North Carolina State,ARI,ACT,exact_name_position,1.0
00-0037197,I.Pacheco,Isiah Pacheco,RB,RB,3a25c037-fa30-4740-b742-ec8e4f1a2a25,Isiah Pacheco,,Isiah,Pacheco,RB,10.0,70,216.0,1999-03-02,4,Rutgers,KC,ACT,exact_name_position,1.0
00-0037207,M.Caliendo,Mike Caliendo,G,OL,5e40ece0-ce0e-11ec-8f7c-f5226825ea6a,Mike Caliendo,,Mike,Caliendo,OL,66.0,76,301.0,1997-10-21,3,Western Michigan,KC,ACT,fuzzy_name_position,1.0
00-0037228,J.Warren,Jaylen Warren,RB,RB,7e397190-ca24-11ec-9f1c-b7114d38a85b,Jaylen Warren,,Jaylen,Warren,RB,30.0,68,215.0,1998-11-01,4,Oklahoma State,PIT,ACT,exact_name_position,1.0
00-0037231,K.Austin,Kevin Austin,WR,WR,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,Kevin Austin Jr.,,Kevin,Austin,WR,81.0,74,200.0,2000-03-30,2,Notre Dame,NO,ACT,fuzzy_name_position,1.0
00-0037238,D.London,Drake London,WR,WR,5053f9ae-15d9-4730-833d-484886b6f890,Drake London,,Drake,London,WR,5.0,76,215.0,2001-07-24,4,USC,ATL,ACT,exact_name_position,1.0
00-0037239,C.Olave,Chris Olave,WR,WR,2375d572-a36c-4365-bb3f-87e156526e2f,Chris Olave,,Chris,Olave,WR,12.0,72,187.0,2000-06-27,4,Ohio State,NO,ACT,exact_name_position,1.0
00-0037240,J.Williams,Jameson Williams,WR,WR,590adb00-5598-47ad-b6d4-16a6c5519847,Jameson Williams,,Jameson,Williams,WR,1.0,73,182.0,2001-03-26,4,Alabama,DET,ACT,exact_name_position,1.0
00-0037243,T.Smith,Tyler Smith,G,OL,23390ab5-2b55-4d8e-851c-01f9cf338ede,Tyler Smith,,Tyler,Smith,OL,73.0,78,332.0,2001-04-03,4,Tulsa,DAL,ACT,fuzzy_name_position,1.0
00-0037247,G.Pickens,George Pickens,WR,WR,018e8f25-54e5-44f1-967a-7ff237f1c52f,George Pickens,,George,Pickens,WR,3.0,75,200.0,2001-03-04,4,Georgia,DAL,ACT,exact_name_position,1.0
00-0037248,J.Cook,James Cook,RB,RB,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,James Cook,,James,Cook,RB,4.0,71,190.0,1999-09-25,4,Georgia,BUF,ACT,exact_name_position,1.0
00-0037252,G.Dulcich,Greg Dulcich,TE,TE,b9e4a022-d15c-4cef-9879-170277f17207,Greg Dulcich,,Greg,Dulcich,TE,89.0,76,245.0,2000-03-26,4,UCLA,NYG,ACT,exact_name_position,1.0
00-0037253,M.Jones,Marcus Jones,CB,DB,aec385c3-426d-41ff-927e-450ef2b23f04,Marcus Jones,,Marcus,Jones,CB,25.0,68,188.0,1998-10-22,4,Houston,NE,ACT,exact_name_position,1.0
00-0037256,R.White,Rachaad White,RB,RB,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,Rachaad White,,Rachaad,White,RB,1.0,72,214.0,1999-01-12,4,Arizona State,TB,ACT,exact_name_position,1.0
00-0037257,D.Bell,David Bell,WR,WR,169faab3-b52b-40ab-93ea-a08139f3fadb,David Bell,,David,Bell,WR,18.0,73,212.0,2000-12-14,4,Purdue,CLE,NON,exact_name_position,1.0
00-0037258,D.Pierce,Dameon Pierce,RB,RB,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,Dameon Pierce,,Dameon,Pierce,RB,31.0,70,215.0,2000-02-19,4,Florida,HOU,ACT,exact_name_position,1.0
00-0037261,K.Shakir,Khalil Shakir,WR,WR,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,Khalil Shakir,,Khalil,Shakir,WR,10.0,72,190.0,2000-02-03,4,Boise State,BUF,ACT,exact_name_position,1.0
00-0037263,T.Allgeier,Tyler Allgeier,RB,RB,f4529909-1a02-4f4b-a1f3-315cad100683,Tyler Allgeier,,Tyler,Allgeier,RB,25.0,70,225.0,2000-04-15,4,BYU,ATL,ACT,exact_name_position,1.0
00-0037267,J.Ford,Jerome Ford,RB,RB,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,Jerome Ford,,Jerome,Ford,RB,34.0,70,210.0,1999-09-12,4,Cincinnati,CLE,ACT,exact_name_position,1.0
00-0037272,M.Washington,Montrell Washington,WR,WR,90785e41-84ca-41b8-a7f8-47f20086275b,Montrell Washington,,Montrell,Washington,WR,80.0,70,170.0,1999-03-14,3,Samford,NYG,ACT,exact_name_position,1.0
00-0037276,T.Chandler,Ty Chandler,RB,RB,a0833a94-60ce-4a3a-a32a-d067fe7b253d,Ty Chandler,,Ty,Chandler,RB,32.0,71,204.0,1998-05-12,4,North Carolina,MIN,ACT,exact_name_position,1.0
00-0037277,T.Quitoriano,Teagan Quitoriano,TE,TE,06cb6aff-c81e-4553-95ba-467187f408d4,Teagan Quitoriano,,Teagan,Quitoriano,TE,85.0,78,259.0,2000-03-15,4,Oregon State,ATL,ACT,exact_name_position,1.0
00-0037282,J.Mitchell,James Mitchell,TE,TE,f461da0c-f764-414c-9e0d-2f02e22a68d8,James Mitchell,,James,Mitchell,TE,85.0,76,249.0,1999-08-11,3,Virginia Tech,CAR,ACT,exact_name_position,1.0
00-0037284,M.Araiza,Matt Araiza,P,SPEC,55c491d6-7721-45b4-968c-284448bf8c12,Matt Araiza,,Matt,Araiza,P,14.0,73,200.0,2000-05-16,2,San Diego State,KC,ACT,exact_name_position,1.0
00-0037287,V.Lowe,Vederian Lowe,T,OL,5937f6b6-707c-4ec8-8829-8fffde62092e,Vederian Lowe,,Vederian,Lowe,T,59.0,77,315.0,1999-04-17,4,Illinois,NE,ACT,exact_name_position,1.0
00-0037289,M.Rodriguez,Malcolm Rodriguez,ILB,LB,654b6b85-44e3-4a6e-a7ff-ebcdaa49fe51,Malcolm Rodriguez,,Malcolm,Rodriguez,LB,44.0,71,230.0,1999-03-29,4,Oklahoma State,DET,PUP,fuzzy_name_position,1.0
00-0037291,J.Nailor,Jalen Nailor,WR,WR,3f9e3634-54d7-46a4-bf26-67274500c907,Jalen Nailor,,Jalen,Nailor,WR,1.0,71,190.0,1999-03-02,4,Michigan State,MIN,ACT,exact_name_position,1.0
00-0037292,A.Ogletree,Andrew Ogletree,TE,TE,59f460a8-b5af-40e6-840c-429762b278b3,Drew Ogletree,,Drew,Ogletree,TE,85.0,77,260.0,1998-07-28,4,Youngstown State,IND,ACT,fuzzy_name_position,0.9285714285714286
00-0037299,K.Ingram,Keaontay Ingram,RB,RB,9b212b70-ccc3-4c77-ba73-09afeb929225,Keaontay Ingram,,Keaontay,Ingram,RB,38.0,72,220.0,1999-10-26,3,USC,KC,IR,exact_name_position,1.0
00-0037304,C.Heyward,Connor Heyward,TE,TE,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,Connor Heyward,,Connor,Heyward,TE,83.0,72,230.0,1999-01-22,4,Michigan State,PIT,ACT,exact_name_position,1.0
00-0037306,J.FitzPatrick,John FitzPatrick,TE,TE,b221f4da-3c7c-4f51-b3f0-d2c68d5d9369,John FitzPatrick,,John,FitzPatrick,TE,86.0,79,262.0,2000-03-09,4,Georgia,GB,ACT,exact_name_position,1.0
00-0037311,K.Kieft,Ko Kieft,TE,TE,f96b8338-4ffb-4612-8c29-58dc3b12db69,Ko Kieft,,Ko,Kieft,TE,41.0,77,265.0,1998-01-20,4,Minnesota,TB,ACT,exact_name_position,1.0
00-0037317,N.Muse,Nick Muse,TE,TE,6b5dd4bc-9959-4e0f-94f6-74e2577a022a,Nick Muse,,Nick,Muse,TE,87.0,77,252.0,1998-11-25,4,South Carolina,PHI,ACT,exact_name_position,1.0
00-0037324,C.Oladokun,Chris Oladokun,QB,QB,7078cdfc-032b-4f85-8b4b-720f926ba1cb,Chris Oladokun,,Chris,Oladokun,QB,19.0,73,213.0,1997-09-03,1,South Dakota State,KC,ACT,exact_name_position,1.0
00-0037327,S.Thompson,Skylar Thompson,QB,QB,5ba2c367-a293-4d83-9268-a0e392ebca1a,Skylar Thompson,,Skylar,Thompson,QB,17.0,74,219.0,1997-06-04,4,Kansas State,PIT,ACT,exact_name_position,1.0
00-0037355,B.Sanders,Braylon Sanders,WR,WR,011ab650-d3b2-11ec-96a0-c3471a31202c,Braylon Sanders,,Braylon,Sanders,WR,80.0,73,194.0,1999-01-21,1,Ole Miss,WAS,ACT,exact_name_position,1.0
00-0037382,B.Johnson,Brandon Johnson,WR,WR,d90f8660-d251-11ec-b16e-cf7159baf83d,Brandon Johnson,,Brandon,Johnson,WR,11.0,74,195.0,1998-07-26,3,UCF,PIT,ACT,exact_name_position,1.0
00-0037387,J.Virgil,Jalen Virgil,WR,WR,aa8d3730-d254-11ec-b16e-cf7159baf83d,Jalen Virgil,,Jalen,Virgil,WR,13.0,73,210.0,1998-07-13,4,Appalachian State,BUF,ACT,exact_name_position,1.0
00-0037410,J.Corbin,Jashaun Corbin,RB,RB,f75439c0-d3bb-11ec-96a0-c3471a31202c,Jashaun Corbin,,Jashaun,Corbin,RB,30.0,71,200.0,2000-08-20,2,Florida State,ATL,ACT,exact_name_position,1.0
00-0037422,K.Pryor,Kendric Pryor,WR,WR,73f7ecc0-d2ee-11ec-96a0-c3471a31202c,Kendric Pryor,,Kendric,Pryor,WR,19.0,71,189.0,1998-01-06,2,Wisconsin,CIN,ACT,exact_name_position,1.0
00-0037429,R.Blackshear,Raheem Blackshear,RB,RB,f64a23e0-d457-11ec-9026-65785f74dc2a,Raheem Blackshear,,Raheem,Blackshear,RB,3.0,69,190.0,1998-06-05,4,Virginia Tech,CAR,ACT,exact_name_position,1.0
00-0037475,S.Smartt,Stone Smartt,TE,TE,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,Stone Smartt,,Stone,Smartt,TE,84.0,76,226.0,1998-10-04,4,Old Dominion,NYJ,ACT,exact_name_position,1.0
00-0037491,J.Russell,J.J. Russell,ILB,LB,5396bba0-d3ed-11ec-8afa-57d9afd0ecba,J.J. Russell,,J.J.,Russell,LB,51.0,73,225.0,1998-10-12,4,Memphis,ARI,ACT,fuzzy_name_position,1.0
00-0037500,R.Wright,Ryan Wright,P,SPEC,4800e2e0-c95a-11ec-b1d2-d334745b4f4f,Ryan Wright,,Ryan,Wright,P,17.0,75,245.0,2000-06-01,4,Tulane,MIN,ACT,exact_name_position,1.0
00-0037506,C.Fotheringham,Cole Fotheringham,TE,TE,320bc720-d3a5-11ec-96a0-c3471a31202c,Cole Fotheringham,,Cole,Fotheringham,TE,49.0,76,245.0,1997-10-11,3,Utah,NE,ACT,exact_name_position,1.0
00-0037509,S.McCormick,Sincere McCormick,RB,RB,2e808f70-d3a3-11ec-96a0-c3471a31202c,Sincere McCormick,,Sincere,McCormick,RB,28.0,68,204.0,2000-09-10,3,UTSA,LV,ACT,exact_name_position,1.0
00-0037524,T.Martin,Tay Martin,WR,WR,8d74f600-ca80-11ec-97ae-e1573849d1a6,Tay Martin,,Tay,Martin,WR,6.0,75,186.0,1997-12-14,1,Oklahoma State,WAS,ACT,exact_name_position,1.0
00-0037525,J.Mason,Jordan Mason,RB,RB,af9f7390-ca80-11ec-97ae-e1573849d1a6,Jordan Mason,,Jordan,Mason,RB,27.0,71,223.0,1999-05-24,4,Georgia Tech,MIN,ACT,exact_name_position,1.0
00-0037539,L.Krull,Lucas Krull,TE,TE,767b4820-cc9f-11ec-952e-a10f2c98fc4d,Lucas Krull,,Lucas,Krull,TE,85.0,78,260.0,1998-07-11,3,Pittsburgh,DEN,ACT,exact_name_position,1.0
00-0037545,R.Shaheed,Rashid Shaheed,WR,WR,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,Rashid Shaheed,,Rashid,Shaheed,WR,22.0,72,180.0,1998-08-31,4,Weber State,NO,ACT,exact_name_position,1.0
00-0037557,R.Rivers,Ronnie Rivers,RB,RB,246db560-cb4e-11ec-a667-6354702e3fca,Ronnie Rivers,,Ronnie,Rivers,RB,20.0,69,192.0,1999-01-31,4,Fresno State,LA,ACT,exact_name_position,1.0
00-0037570,D.Houston,Dennis Houston,WR,WR,2fb00370-d30e-11ec-8b77-45b1765fd110,Dennis Houston,,Dennis,Houston,WR,89.0,73,190.0,1999-04-24,1,Western Illinois,TB,ACT,exact_name_position,1.0
00-0037578,J.Thomas,Juanyeh Thomas,FS,DB,8a8dfad0-d314-11ec-8b77-45b1765fd110,Juanyeh Thomas,,Juanyeh,Thomas,SAF,2.0,75,217.0,2000-06-24,3,Georgia Tech,DAL,ACT,fuzzy_name_position,1.0
00-0037594,J.Chestnut,Julius Chestnut,RB,RB,873860f0-cca2-11ec-9e80-cff885fdbae7,Julius Chestnut,,Julius,Chestnut,RB,36.0,71,228.0,2000-10-26,4,Sacred Heart,TEN,ACT,exact_name_position,1.0
00-0037607,R.Stonehouse,Ryan Stonehouse,P,SPEC,e0c8b6a0-c95b-11ec-b1d2-d334745b4f4f,Ryan Stonehouse,,Ryan,Stonehouse,P,49.0,70,200.0,1999-05-11,4,Colorado State,MIA,ACT,exact_name_position,1.0
00-0037614,J.Metchie,John Metchie III,WR,WR,2995df34-ee81-4320-be1e-1c497b83c927,John Metchie III,,John,Metchie,WR,8.0,72,195.0,2000-07-18,3,Alabama,HOU,ACT,exact_name_position,1.0
00-0037617,H.Haskins,Hassan Haskins,RB,RB,f3a50b5d-0197-4ae8-b5a5-bb54484b8941,Hassan Haskins,,Hassan,Haskins,RB,28.0,74,228.0,1999-11-26,4,Michigan,LAC,ACT,exact_name_position,1.0
00-0037654,T.Fisk,Tucker Fisk,TE,TE,5d01b190-d51e-11ec-8f44-c7121c9cec59,Tucker Fisk,,Tucker,Fisk,TE,42.0,76,285.0,1999-01-19,2,Stanford,LAC,ACT,exact_name_position,1.0
00-0037664,A.Pierce,Alec Pierce,WR,WR,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,Alec Pierce,,Alec,Pierce,WR,14.0,75,211.0,2000-05-02,4,Cincinnati,IND,ACT,exact_name_position,1.0
00-0037666,J.Tolbert,Jalen Tolbert,WR,WR,c6fb9f3a-f8ff-4224-a5f6-4d2d09501c9c,Jalen Tolbert,,Jalen,Tolbert,WR,1.0,73,195.0,1999-02-27,4,South Alabama,DAL,ACT,exact_name_position,1.0
00-0037708,M.Alexander,Maurice Alexander,WR,WR,8261c380-132b-11ed-86b5-f9dfd114f830,Maurice Alexander,,Maurice,Alexander,WR,13.0,70,173.0,1997-01-10,1,Florida International,CHI,ACT,exact_name_position,1.0
00-0037740,G.Wilson,Garrett Wilson,WR,WR,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,Garrett Wilson,,Garrett,Wilson,WR,5.0,72,183.0,2000-07-22,4,Ohio State,NYJ,ACT,exact_name_position,1.0
00-0037741,J.Dotson,Jahan Dotson,WR,WR,d4a7917d-f327-431b-9b87-83af341c3e21,Jahan Dotson,,Jahan,Dotson,WR,2.0,71,184.0,2000-03-22,4,Penn State,PHI,ACT,exact_name_position,1.0
00-0037742,T.Burks,Treylon Burks,WR,WR,45763342-0208-46ab-a5d2-6c6e4ff66b66,Treylon Burks,,Treylon,Burks,WR,16.0,74,225.0,2000-03-23,4,Arkansas,TEN,IR,exact_name_position,1.0
00-0037744,T.McBride,Trey McBride,TE,TE,734d54cc-c869-4e2f-a60f-c59c493f5110,Trey McBride,,Trey,McBride,TE,85.0,76,246.0,1999-11-22,4,Colorado State,ARI,ACT,exact_name_position,1.0
00-0037746,B.Robinson,Brian Robinson,RB,RB,795f636e-6f7f-4bc7-a346-2862272abead,Brian Robinson Jr.,,Brian,Robinson,RB,8.0,73,228.0,1999-03-22,4,Alabama,WAS,ACT,fuzzy_name_position,1.0
00-0037755,J.Woods,Jelani Woods,TE,TE,321af8f8-b4de-4ed2-a86f-7f97a85a13d4,Jelani Woods,,Jelani,Woods,TE,80.0,79,253.0,1998-10-09,4,Virginia,IND,ACT,exact_name_position,1.0
00-0037801,K.Turpin,Kavontae Turpin,WR,WR,2dfd63d0-0e8a-11ed-a8f4-191ad3c6932a,KaVontae Turpin,,KaVontae,Turpin,WR,9.0,69,153.0,1996-08-02,4,TCU,DAL,ACT,fuzzy_name_position,1.0
00-0037805,J.Ruckert,Jeremy Ruckert,TE,TE,28f3732b-0910-4d09-9fd4-e43b821dc5bb,Jeremy Ruckert,,Jeremy,Ruckert,TE,89.0,77,250.0,2000-08-11,4,Ohio State,NYJ,ACT,exact_name_position,1.0
00-0037816,R.Doubs,Romeo Doubs,WR,WR,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,Romeo Doubs,,Romeo,Doubs,WR,87.0,74,204.0,2000-04-13,4,Nevada,GB,ACT,exact_name_position,1.0
00-0037834,B.Purdy,Brock Purdy,QB,QB,d5aef708-ad61-4ab8-a637-62ff96e92040,Brock Purdy,,Brock,Purdy,QB,13.0,73,220.0,1999-12-27,4,Iowa State,SF,ACT,exact_name_position,1.0
00-0037837,C.Austin,Calvin Austin III,WR,WR,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,Calvin Austin III,,Calvin,Austin,WR,19.0,69,162.0,1999-03-24,4,Memphis,PIT,ACT,exact_name_position,1.0
00-0037838,I.Likely,Isaiah Likely,TE,TE,f9279edb-cfa7-4f7d-91df-b81cbf3e133e,Isaiah Likely,,Isaiah,Likely,TE,80.0,76,245.0,2000-04-18,4,Coastal Carolina,BAL,ACT,exact_name_position,1.0
00-0037840,K.Williams,Kyren Williams,RB,RB,19d44771-8f1d-4127-9b7d-230da137f15d,Kyren Williams,,Kyren,Williams,RB,23.0,69,202.0,2000-08-26,4,Notre Dame,LA,ACT,exact_name_position,1.0
00-0038040,Z.White,Zamir White,RB,RB,440d7750-672e-4293-8eb0-89b241a498eb,Zamir White,,Zamir,White,RB,3.0,71,227.0,1999-09-18,4,Georgia,LV,ACT,exact_name_position,1.0
00-0038041,J.Ferguson,Jake Ferguson,TE,TE,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,Jake Ferguson,,Jake,Ferguson,TE,87.0,77,244.0,1999-01-18,4,Wisconsin,DAL,ACT,exact_name_position,1.0
00-0038046,C.Kolar,Charlie Kolar,TE,TE,3c048ac9-2c0f-4bf0-9ddc-ce99c9387ac8,Charlie Kolar,,Charlie,Kolar,TE,88.0,78,265.0,1999-02-10,4,Iowa State,BAL,ACT,exact_name_position,1.0
00-0038090,S.Moore,Skyy Moore,WR,WR,1c8a4510-786c-4bc2-a9e9-e491b688206f,Skyy Moore,,Skyy,Moore,WR,24.0,70,195.0,2000-09-10,4,Western Michigan,KC,ACT,exact_name_position,1.0
00-0038092,E.Ezukanma,Erik Ezukanma,WR,WR,7934c2db-a5f1-404c-a313-74a8aacd5946,Erik Ezukanma,,Erik,Ezukanma,WR,84.0,74,210.0,2000-01-25,3,Texas Tech,MIA,ACT,exact_name_position,1.0
00-0038098,P.Strong,Pierre Strong,RB,RB,8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,Pierre Strong Jr.,,Pierre,Strong,RB,20.0,71,215.0,1998-12-10,4,South Dakota State,CLE,ACT,fuzzy_name_position,1.0
00-0038102,K.Pickett,Kenny Pickett,QB,QB,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,Kenny Pickett,,Kenny,Pickett,QB,8.0,75,220.0,1998-06-06,4,Pittsburgh,CLE,ACT,exact_name_position,1.0
00-0038104,T.Thornton,Tyquan Thornton,WR,WR,74cda487-2026-42e0-ae32-77f3502cfb11,Tyquan Thornton,,Tyquan,Thornton,WR,2.0,74,185.0,2000-08-07,4,Baylor,KC,ACT,exact_name_position,1.0
00-0038108,B.Zappe,Bailey Zappe,QB,QB,14926860-abef-45a9-b8f6-e66103ca6029,Bailey Zappe,,Bailey,Zappe,QB,14.0,73,215.0,1999-04-26,4,Western Kentucky,KC,ACT,exact_name_position,1.0
00-0038115,D.Bellinger,Daniel Bellinger,TE,TE,42a1c03e-790e-46ba-b0d5-d304e44c02c7,Daniel Bellinger,,Daniel,Bellinger,TE,82.0,78,255.0,2000-09-22,4,San Diego State,NYG,ACT,exact_name_position,1.0
00-0038117,W.Robinson,Wan'Dale Robinson,WR,WR,582dfe0e-98f3-48a5-8a2d-a52baa926b05,Wan'Dale Robinson,,Wan'Dale,Robinson,WR,17.0,68,185.0,2001-01-05,4,Kentucky,NYG,ACT,exact_name_position,1.0
00-0038120,B.Hall,Breece Hall,RB,RB,db1053d7-3343-43a3-9aab-8353f10f1221,Breece Hall,,Breece,Hall,RB,20.0,71,217.0,2001-05-31,4,Iowa State,NYJ,ACT,exact_name_position,1.0
00-0038122,D.Ridder,Desmond Ridder,QB,QB,6bf35760-217c-401d-b80b-2ae7cc5d7564,Desmond Ridder,,Desmond,Ridder,QB,4.0,76,215.0,1999-08-31,4,Cincinnati,CIN,ACT,exact_name_position,1.0
00-0038123,D.Belton,Dane Belton,SS,DB,08696187-da1c-41d4-b156-9a9f844e4167,Dane Belton,,Dane,Belton,SAF,24.0,73,190.0,2000-12-07,4,Iowa,NYG,ACT,fuzzy_name_position,1.0
00-0038124,C.Watson,Christian Watson,WR,WR,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,Christian Watson,,Christian,Watson,WR,9.0,76,208.0,1999-05-12,4,North Dakota State,GB,PUP,exact_name_position,1.0
00-0038128,M.Willis,Malik Willis,QB,QB,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,Malik Willis,,Malik,Willis,QB,2.0,73,225.0,1999-05-25,4,Liberty,GB,ACT,exact_name_position,1.0
00-0038129,C.Otton,Cade Otton,TE,TE,f23517bd-ae85-484a-8ecb-1f7a2d851e48,Cade Otton,,Cade,Otton,TE,88.0,77,247.0,1999-04-15,4,Washington,TB,ACT,exact_name_position,1.0
00-0038359,X.Smith,Xavier Smith,WR,WR,98b88de0-e8e5-11ed-ad77-290d92d9e505,Xavier Smith,,Xavier,Smith,WR,19.0,69,176.0,1997-09-21,2,Florida A&M,LA,ACT,exact_name_position,1.0
00-0038389,I.Abanikanda,Israel Abanikanda,RB,RB,07802728-2d68-4aac-8e1f-ee306977495d,Israel Abanikanda,,Israel,Abanikanda,RB,23.0,70,217.0,2002-10-05,3,Pittsburgh,GB,ACT,exact_name_position,1.0
00-0038391,S.Clifford,Sean Clifford,QB,QB,332b31ed-37a0-4172-acde-f7377c5bdff1,Sean Clifford,,Sean,Clifford,QB,16.0,74,218.0,1998-07-14,2,Penn State,GB,ACT,exact_name_position,1.0
00-0038393,D.Wicks,Dontayvion Wicks,WR,WR,ea3d1393-8c3b-4e81-a519-f636d28d692e,Dontayvion Wicks,,Dontayvion,Wicks,WR,13.0,73,206.0,2001-06-16,3,Virginia,GB,ACT,exact_name_position,1.0
00-0038394,W.Mallory,Will Mallory,TE,TE,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,Will Mallory,,Will,Mallory,TE,86.0,76,239.0,1999-06-22,3,Miami (FL),IND,ACT,exact_name_position,1.0
00-0038396,E.Gray,Eric Gray,RB,RB,dcc536c1-36f2-4e34-8028-ccf32d930018,Eric Gray,,Eric,Gray,RB,20.0,70,211.0,1999-11-04,3,Oklahoma,NYG,PUP,exact_name_position,1.0
00-0038397,E.Hull,Evan Hull,RB,RB,20d82a85-0128-499a-9330-2906af3cbb09,Evan Hull,,Evan,Hull,RB,38.0,70,209.0,2000-10-26,2,Northwestern,PIT,ACT,exact_name_position,1.0
00-0038400,T.McKee,Tanner McKee,QB,QB,93147c90-09c8-471d-a6b2-0b9d19739ba1,Tanner McKee,,Tanner,McKee,QB,16.0,78,231.0,2000-04-27,3,Stanford,PHI,ACT,exact_name_position,1.0
00-0038416,T.Bagent,Tyson Bagent,QB,QB,9bdeb910-ead2-11ed-999e-03b49558b5db,Tyson Bagent,,Tyson,Bagent,QB,17.0,75,212.0,2000-06-08,3,Shepherd (WV),CHI,ACT,exact_name_position,1.0
00-0038454,K.Mitchell,Keaton Mitchell,RB,RB,16341d80-f01f-11ed-97df-a94b89ac5704,Keaton Mitchell,,Keaton,Mitchell,RB,34.0,68,190.0,2002-01-17,3,East Carolina,BAL,ACT,exact_name_position,1.0
00-0038465,M.Heath,Malik Heath,WR,WR,c0fccfb0-e907-11ed-8194-c7505aa5766b,Malik Heath,,Malik,Heath,WR,18.0,74,213.0,2000-03-31,3,Ole Miss,GB,ACT,exact_name_position,1.0
00-0038476,T.DeVito,Tommy DeVito,QB,QB,a1ae8db0-eb91-11ed-a4cb-cd397e2b413c,Tommy DeVito,,Tommy,DeVito,QB,15.0,74,210.0,1998-08-07,3,Illinois,NYG,ACT,exact_name_position,1.0
00-0038477,B.Ford-Wheaton,Bryce Ford-Wheaton,WR,WR,eb139db0-eb91-11ed-bf4f-cdefdf74a897,Bryce Ford-Wheaton,,Bryce,Ford-Wheaton,WR,88.0,75,220.0,2000-03-09,3,West Virginia,NYG,IR,exact_name_position,1.0
00-0038489,B.VanSumeren,Ben VanSumeren,FB,RB,1377e940-eb75-11ed-aecd-85bc826ed43e,Ben VanSumeren,,Ben,VanSumeren,FB,43.0,74,231.0,2000-05-05,3,Michigan State,PHI,ACT,exact_name_position,1.0
00-0038492,J.Brownlee,Jason Brownlee,WR,WR,f286b160-eba8-11ed-87ba-cb97497fad29,Jason Brownlee,,Jason,Brownlee,WR,89.0,75,202.0,1999-01-30,2,Southern Miss,KC,ACT,exact_name_position,1.0
00-0038496,X.Gipson,Xavier Gipson,WR,WR,840a7940-ebaa-11ed-a11b-41cbcb1c4445,Xavier Gipson,,Xavier,Gipson,WR,3.0,69,189.0,2001-03-08,3,Stephen F. Austin,NYJ,ACT,exact_name_position,1.0
00-0038498,E.Jenkins,E.J. Jenkins,TE,TE,626a1dd0-ebab-11ed-bb4c-e536974648f2,E.J. Jenkins,,E.J.,Jenkins,TE,84.0,78,245.0,1998-11-03,2,Georgia Tech,PHI,ACT,exact_name_position,1.0
00-0038519,N.Remigio,Nikko Remigio,WR,WR,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,Nikko Remigio,,Nikko,Remigio,WR,81.0,69,187.0,1999-11-04,1,Fresno State,KC,ACT,exact_name_position,1.0
00-0038542,B.Robinson,Bijan Robinson,RB,RB,f78d68c2-f9da-48e7-b954-26b69efd828d,Bijan Robinson,,Bijan,Robinson,RB,7.0,71,215.0,2002-01-30,3,Texas,ATL,ACT,exact_name_position,1.0
