player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,offensive_snaps,defensive_snaps,special_teams_snaps,total_snaps,offensive_snap_pct,defensive_snap_pct,special_teams_snap_pct,gsis_id_depth_chart,position,depth_team,fanduel_fantasy_points,seasons_played,last_season,total_games
00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/japt3mj2xctm7saqndxn",NE,2018,4,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3,-0.3,00-0026625,QB,2018_04_MIA_NE,1.0,0.0,0.0,1.0,1.2658227848101269,0.0,0.0,00-0026625,QB,2.0,-0.3,6,2023,18
00-0026898,M.Sanchez,Mark Sanchez,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e12qugcuc1cpgkf0crfn",WAS,2018,13,REG,PHI,13,21,100.0,0,1.0,2.0,13.0,1,0,140.0,67.0,3.0,-8.601169,0,0.71428573,0.012032401,1,8.0,0,0.0,0.0,1.0,1.590055,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.8,2.8,00-0026898,QB,2018_13_WAS_PHI,36.0,0.0,0.0,36.0,72.0,0.0,0.0,00-0026898,QB,2.0,1.7999999999999998,1,2018,2
00-0026901,M.Wallace,Mike Wallace,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dy9z5wbsitf6l9psjq4y",PHI,2018,1,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,109.0,0.0,0.0,-0.7305785,0,0.0,0.08571429,0.38245615,0.39629072,0.0,0.0,0.0,00-0026901,WR,2018_01_ATL_PHI,67.0,0.0,0.0,67.0,89.33333333333333,0.0,0.0,00-0026901,WR,1.0,0.0,1,2018,1
00-0026983,D.Heyward-Bey,Darrius Heyward-Bey,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d5otkkbb0z2rdd2bjatd",PIT,2018,10,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,-1.0,10.0,0.0,0.6808913,0,0.0,0.037037037,-0.008264462,0.04977043,0.0,0.9,1.9,00-0026983,WR,2018_10_CAR_PIT,11.0,0.0,17.0,28.0,18.96551724137931,0.0,54.83870967741935,00-0026983,WR,3.0,1.4,1,2018,3
00-0026986,M.Crabtree,Michael Crabtree,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcavcmeyaion38ewxwyk",BAL,2018,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,38.0,1,0.0,0.0,61.0,6.0,2.0,2.4276369,0,0.6229508,0.16216215,0.2520661,0.41968954,0.0,9.8,12.8,00-0026986,WR,2018_01_BUF_BAL,54.0,0.0,0.0,54.0,65.06024096385542,0.0,0.0,00-0026986,WR,1.0,11.3,2,2019,20
00-0027029,L.McCoy,LeSean McCoy,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpc1a2dgivdyevuncz7p",BUF,2018,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,22.0,0,0.0,0.0,1.0,-4.440666,0,1,3,-1.0,0,0.0,0.0,-11.0,4.0,0.0,-2.401387,0,0.09090909,0.09375,-0.03133903,0.118687674,0.0,2.1,3.1,00-0027029,RB,2018_01_BUF_BAL,35.0,0.0,0.0,35.0,51.47058823529412,0.0,0.0,00-0027029,RB,1.0,2.6,3,2020,35
00-0027061,J.Cook,Jared Cook,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",LV,2018,1,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,12,180.0,0,0.0,0.0,103.0,106.0,7.0,-0.59290564,0,1.7475728,0.31578946,0.5255102,0.84154135,0.0,18.0,27.0,00-0027061,TE,2018_01_LA_OAK,67.0,0.0,0.0,67.0,89.33333333333333,0.0,0.0,00-0027061,TE,1.0,25.5,4,2021,66
00-0027139,J.Phillips,John Phillips,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i1t7zl2f5t0wwj72yxj7",ARI,2018,16,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,0.11604608,0,1.8,0.032258064,0.017301038,0.060497824,0.0,0.9,1.9,00-0027139,TE,2018_16_LA_ARI,11.0,0.0,9.0,20.0,19.642857142857142,0.0,36.0,00-0027139,TE,3.0,1.4,1,2018,2
00-0027150,J.Edelman,Julian Edelman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0hbuo2bsvtlg7lnxm43",NE,2018,5,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,9,57.0,0,0.0,0.0,43.0,31.0,3.0,1.0003488,0,1.3255814,0.20454545,0.1508772,0.41243222,0.0,5.7,12.7,00-0027150,WR,2018_05_IND_NE,50.0,0.0,4.0,54.0,72.46376811594203,0.0,13.333333333333334,,,,9.2,3,2020,69
00-0027215,L.Paulsen,Logan Paulsen,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rckjvflmpzh9tiescxcd",ATL,2018,2,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,10.0,0,0.0,0.0,-2.0,12.0,1.0,0.5357963,0,0.0,0.035714287,-0.0068259384,0.04879327,0.0,1.0,2.0,00-0027215,TE,2018_02_CAR_ATL,29.0,0.0,10.0,39.0,46.03174603174603,0.0,35.714285714285715,00-0027215,TE,2.0,1.5,1,2018,8
00-0027325,L.Blount,LeGarrette Blount,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3eilto1yi0yhoamvvo3",DET,2018,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,-3.0,0,0.0,0.0,0.0,-2.9484508,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3,-0.3,00-0027325,RB,2018_01_NYJ_DET,14.0,0.0,0.0,14.0,19.718309859154928,0.0,0.0,00-0027325,RB,1.0,-0.3,1,2018,16
00-0027440,S.Shields,Sam Shields,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kxj01aeqfoi8cuexcnr0",LA,2018,8,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,12.0,0,0.0,0.0,6.0,6.0,1.0,3.147208,0,2.0,0.03125,0.016393442,0.05835041,0.0,1.2,2.2,00-0027440,CB,2018_08_GB_LA,1.0,14.0,21.0,36.0,1.9230769230769231,17.72151898734177,63.63636363636363,00-0027440,CB,2.0,1.7000000000000002,1,2018,2
00-0027531,C.Ivory,Chris Ivory,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuhrkffigvt55hcqd4yw",BUF,2018,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,3.0,0,0.0,0.0,0.0,-1.6710083,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3,0.3,00-0027531,RB,2018_01_BUF_BAL,7.0,0.0,0.0,7.0,10.294117647058822,0.0,0.0,00-0027531,RB,2.0,0.3,1,2018,14
00-0027539,A.Levine,Anthony Levine,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",BAL,2019,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,60.0,0,0.0,0.0,1.0,5.283893,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.0,6.0,00-0027539,DB,2019_01_BAL_MIA,1.0,14.0,18.0,33.0,1.3157894736842104,28.000000000000004,58.06451612903226,00-0027539,SS,2.0,6.0,1,2019,2
00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2020,13,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0,00-0027647,FS,2020_13_NE_LAC,0.0,58.0,2.0,60.0,0.0,86.56716417910447,8.0,00-0027647,FS,1.0,0.0,1,2020,1
00-0027656,R.Gronkowski,Rob Gronkowski,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",NE,2018,1,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,123.0,1,1.0,1.0,107.0,21.0,5.0,6.6099815,0,1.1495327,0.20512821,0.334375,0.5417548,0.0,16.3,23.3,00-0027656,TE,2018_01_HOU_NE,76.0,1.0,0.0,77.0,100.0,1.3157894736842104,0.0,00-0027656,TE,1.0,22.8,3,2021,52
00-0027675,E.Dickson,Ed Dickson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtxat8xwaclkqfkj5lrq",SEA,2018,8,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,54.0,1,0.0,0.0,23.0,31.0,2.0,6.0843825,0,2.347826,0.11764706,0.122994654,0.26256683,0.0,11.4,13.4,00-0027675,TE,2018_08_SEA_DET,20.0,0.0,3.0,23.0,30.76923076923077,0.0,13.636363636363637,,,,12.4,1,2018,11
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",LV,2018,8,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,39.0,1,0.0,0.0,31.0,25.0,3.0,2.4716635,0,1.2580645,0.14285715,0.15656565,0.3238817,0.0,9.9,12.9,00-0027681,WR,2018_08_IND_OAK,48.0,0.0,0.0,48.0,92.3076923076923,0.0,0.0,00-0027681,WR,3.0,11.4,1,2018,4
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2018,1,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,10,11,135.0,1,0.0,0.0,104.0,51.0,3.0,3.7158856,0,1.2980769,0.2820513,0.284153,0.621984,0.0,19.5,29.5,00-0027685,WR,2018_01_SEA_DEN,65.0,0.0,0.0,65.0,85.52631578947368,0.0,0.0,00-0027685,WR,1.0,27.5,4,2021,66
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",WAS,2018,11,REG,HOU,6,12,54.0,1,0.0,2.0,13.0,0,0,135.0,18.0,4.0,-0.9731297,0,0.4,0.12064986,5,35.0,0,0.0,0.0,2.0,3.204644,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.66,9.66,00-0027688,QB,2018_11_HOU_WAS,22.0,0.0,0.0,22.0,28.947368421052637,0.0,0.0,00-0027688,QB,2.0,9.66,5,2022,19
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",NYJ,2018,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.45652357,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.2,6.2,00-0027691,WR,2018_01_NYJ_DET,10.0,0.0,7.0,17.0,17.543859649122805,0.0,21.875,00-0027691,WR,1.0,0.2,4,2021,59
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",GB,2018,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,8.0,0,0.0,0.0,40.0,4.0,0.0,-2.9994462,0,0.2,0.11111111,0.11764706,0.24901961,0.0,0.8,2.8,00-0027696,TE,2018_01_CHI_GB,62.0,0.0,0.0,62.0,98.4126984126984,0.0,0.0,00-0027696,TE,1.0,1.8,5,2023,69
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",PIT,2018,1,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,16,93.0,1,0.0,0.0,180.0,47.0,6.0,-3.3182008,0,0.51666665,0.3902439,0.4712042,0.91520876,0.0,15.3,24.3,00-0027793,WR,2018_01_PIT_CLE,84.0,0.0,0.0,84.0,100.0,0.0,0.0,00-0027793,WR,1.0,19.8,4,2021,59
00-0027796,J.Webb,Joe Webb,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjieero9ugbyu7n1629h",HOU,2018,14,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,13.0,0,0.0,0.0,17.0,6.0,0.0,-0.31588525,0,0.7647059,0.078947365,0.06614786,0.16472456,0.0,1.3,3.3,00-0027796,QB,2018_14_IND_HOU,33.0,0.0,20.0,53.0,49.25373134328358,0.0,68.96551724137932,00-0027796,QB,3.0,2.3,1,2018,1
00-0027854,S.Bradford,Sam Bradford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fizwrxzfdaw7v2vzzpn6",ARI,2018,1,REG,WAS,20,34,153.0,0,1.0,2.0,8.0,1,1,208.0,66.0,6.0,-13.88566,0,0.7355769,-0.03856741,2,7.0,0,0.0,0.0,1.0,0.392485,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.82,2.82,00-0027854,QB,2018_01_WAS_ARI,53.0,0.0,0.0,53.0,100.0,0.0,0.0,00-0027854,QB,1.0,3.82,1,2018,3
00-0027873,J.Gresham,Jermaine Gresham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/higvmot083ues41wbdgi",ARI,2018,3,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,8.0,0.0,1.0,0.72987014,0,1.125,0.08,0.033613447,0.14352942,0.0,0.9,1.9,00-0027873,TE,2018_03_CHI_ARI,17.0,0.0,0.0,17.0,32.075471698113205,0.0,0.0,,,,1.4,1,2018,8
00-0027874,D.Thomas,Demaryius Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1yjsqtqimjd6iazu3h9",DEN,2018,1,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,63.0,1,0.0,0.0,68.0,39.0,6.0,-1.5238329,0,0.9264706,0.25641027,0.18579236,0.51467,0.0,12.3,18.3,00-0027874,WR,2018_01_SEA_DEN,54.0,0.0,0.0,54.0,71.05263157894737,0.0,0.0,00-0027874,WR,1.0,15.3,2,2019,26
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",DET,2018,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,15,79.0,1,0.0,0.0,97.0,32.0,4.0,-2.4228864,0,0.814433,0.28846154,0.24069479,0.60117865,0.0,13.9,20.9,00-0027891,WR,2018_01_NYJ_DET,59.0,0.0,0.0,59.0,83.09859154929578,0.0,0.0,00-0027891,WR,1.0,17.4,3,2020,72
00-0027902,D.Bryant,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmggujwkiv7osgkhhnhl",BAL,2020,11,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,28.0,0,0.0,0.0,10.0,34.0,1.0,-0.6436038,0,2.8,0.17857143,0.035971224,0.293037,0.0,2.8,6.8,00-0027902,WR,2020_11_TEN_BAL,37.0,0.0,0.0,37.0,54.41176470588235,0.0,0.0,,,,4.800000000000001,1,2020,7
00-0027925,J.Develin,James Develin,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryhocvpml27otxnncc2h",NE,2018,1,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,22.0,0,0.0,0.0,13.0,9.0,1.0,0.20402664,0,1.6923077,0.102564104,0.040625,0.18228365,0.0,2.2,6.2,00-0027925,FB,2018_01_HOU_NE,35.0,0.0,9.0,44.0,46.05263157894737,0.0,28.125,00-0027925,FB,3.0,4.2,2,2019,15
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",CAR,2018,1,REG,DAL,17,26,161.0,0,0.0,3.0,15.0,0,0,155.0,89.0,9.0,-0.6709657,0,1.0387096,0.038512226,13,58.0,1,0.0,0.0,4.0,-1.8373053,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.24,18.24,00-0027939,QB,2018_01_DAL_CAR,67.0,0.0,0.0,67.0,98.52941176470588,0.0,0.0,00-0027939,QB,1.0,18.24,4,2021,38
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2018,1,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,92.0,1,2.0,1.0,97.0,19.0,5.0,2.1336744,0,0.9484536,0.2857143,0.6978417,0.9170606,0.0,13.2,19.2,00-0027942,WR,2018_01_CIN_IND,54.0,0.0,0.0,54.0,94.73684210526316,0.0,0.0,00-0027942,WR,1.0,14.200000000000005,4,2022,56
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2018,1,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,1.0057224,0,10,19,169.0,0,0.0,0.0,282.0,31.0,7.0,1.1281717,0,0.5992908,0.4871795,0.78333336,1.2791026,0.0,18.0,28.0,00-0027944,WR,2018_01_ATL_PHI,58.0,0.0,0.0,58.0,80.55555555555556,0.0,0.0,00-0027944,WR,1.0,26.0,6,2023,73
00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",TEN,2018,1,REG,MIA,11,22,117.0,0,1.0,0.0,-0.0,0,0,140.0,60.0,8.0,-6.9512734,0,0.8357143,-0.087449655,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.68,2.68,00-0027948,QB,2018_01_TEN_MIA,34.0,0.0,0.0,34.0,47.88732394366197,0.0,0.0,00-0027948,QB,2.0,3.68,5,2023,29
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2018,5,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,53.0,2,0.0,0.0,5.0,0.37561327,0,2,3,20.0,0,1.0,0.0,-8.0,30.0,1.0,0.48716283,0,-2.5,0.10344828,-0.05,0.12017241,0.0,19.3,21.3,00-0027966,RB,2018_05_WAS_NO,32.0,0.0,0.0,32.0,51.61290322580645,0.0,0.0,,,,18.3,5,2022,64
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2018,1,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,1,0.0,0.0,16.0,0.0,1.0,1.1689765,0,0.6875,0.057142857,0.06504065,0.13124274,0.0,7.1,8.1,00-0027981,TE,2018_01_SF_MIN,62.0,0.0,4.0,66.0,82.66666666666667,0.0,14.285714285714285,00-0027981,TE,1.0,7.6,5,2022,68
00-0027985,L.Kendricks,Lance Kendricks,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njjeo5udwowpbfnufl5l",GB,2018,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,13.0,0,0.0,0.0,1.0,12.0,1.0,0.8034971,0,13.0,0.027777778,0.0029411765,0.04372549,0.0,1.3,2.3,00-0027985,TE,2018_01_CHI_GB,21.0,0.0,4.0,25.0,33.33333333333333,0.0,14.285714285714285,00-0027985,TE,3.0,1.8,2,2019,17
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",CAR,2018,1,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,15.0,0,0.0,0.0,23.0,4.0,1.0,0.9020014,0,0.65217394,0.08,0.14838709,0.22387096,0.0,1.5,2.5,00-0027996,WR,2018_01_DAL_CAR,52.0,0.0,0.0,52.0,76.47058823529412,0.0,0.0,00-0027996,WR,1.0,2.0,1,2018,8
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2018,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,10,142.0,1,0.0,0.0,58.0,99.0,5.0,10.644525,0,2.4482758,0.2777778,0.17058824,0.53607845,0.0,20.2,29.2,00-0028002,WR,2018_01_CHI_GB,53.0,1.0,4.0,58.0,84.12698412698413,1.4084507042253522,14.285714285714285,00-0028002,WR,1.0,27.700000000000003,6,2023,121
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",PIT,2018,2,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.4307947,0,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,0.022651535,0,1.25,0.016666668,0.0074487897,0.030214153,0.0,0.7,1.7,00-0028011,RB,2018_02_KC_PIT,3.0,1.0,7.0,11.0,3.5294117647058822,1.639344262295082,21.875,00-0028011,RB,3.0,1.2,1,2018,9
00-0028042,L.Stocker,Luke Stocker,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/keoilbfzupthtliuou1a",TEN,2018,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,37.0,0,0.0,0.0,33.0,4.0,1.0,2.6824422,0,1.1212121,0.05263158,0.12741312,0.16813655,0.0,3.7,5.7,00-0028042,TE,2018_01_TEN_MIA,26.0,0.0,10.0,36.0,36.61971830985916,0.0,35.714285714285715,00-0028042,TE,2.0,4.7,4,2021,46
00-0028063,T.Jones,Taiwan Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/va09vgfr7bdc2wb6ikq4",BUF,2018,4,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,30.0,0.0,0.0,-0.85159963,0,0.0,0.030303031,0.09771987,0.113858454,0.0,0.0,0.0,00-0028063,RB,2018_04_BUF_GB,1.0,0.0,17.0,18.0,1.694915254237288,0.0,73.91304347826086,00-0028063,RB,3.0,0.0,3,2020,14
00-0028064,B.Powell,Bilal Powell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5qlloemeetaqawzwuf7",NYJ,2018,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,60.0,0,0.0,0.0,3.0,-0.9661718,0,1,2,5.0,0,0.0,0.0,7.0,10.0,0.0,-7.99026,0,0.71428573,0.1,0.041420117,0.17899409,0.0,6.5,7.5,00-0028064,RB,2018_01_NYJ_DET,24.0,0.0,4.0,28.0,42.10526315789473,0.0,12.5,00-0028064,RB,2.0,7.0,2,2019,19
00-0028074,A.Sherman,Anthony Sherman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibmfpy4ztgmqfwtood5x",KC,2018,1,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,36.0,1,0.0,0.0,21.0,15.0,1.0,3.5374224,0,1.7142857,0.04,0.0625,0.10375,0.0,9.6,10.6,00-0028074,FB,2018_01_KC_LAC,17.0,0.0,24.0,41.0,20.48192771084337,0.0,80.0,00-0028074,RB,1.0,10.1,3,2020,17
